# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 30019.999999999993
  19 0.925 1472.6 311.154
  20 0.975 1469.42 314.404
57000 20 30019.999999999996
  1 0.025 1489.18 313.147
  2 0.075 1545.99 312.418
  3 0.125 1415.78 309.604
  4 0.175 1495.71 306.837
  5 0.225 1500.81 301.077
  6 0.275 1469.36 299.602
  7 0.325 1526.01 293.839
  8 0.375 1529.7 291.02
  9 0.425 1487.91 287.989
  10 0.475 1504.06 291.284
  11 0.525 1547.74 285.838
  12 0.575 1515.3 288.172
  13 0.625 1530.23 285.223
  14 0.675 1520.6 291.554
  15 0.725 1495.49 294.841
  16 0.775 1554.46 291.233
  17 0.825 1522.39 296.645
  18 0.875 1447.66 305.485
  19 0.925 1467.75 308.075
  20 0.975 1453.87 309.862
58000 20 30019.999999999996
  1 0.025 1499.37 315.086
  2 0.075 1561.18 314.26
  3 0.125 1424.35 310.549
  4 0.175 1471.36 309.091
  5 0.225 1501.38 303.494
  6 0.275 1471.86 294.155
  7 0.325 1525.27 293.774
  8 0.375 1509.26 291.279
  9 0.425 1475.17 289.13
  10 0.475 1492.66 290.948
  11 0.525 1541.48 285.516
  12 0.575 1535.76 287.879
  13 0.625 1529.47 286.75
  14 0.675 1514.7 287.755
  15 0.725 1498.89 297.65
  16 0.775 1554.87 294.905
  17 0.825 1519.65 297.566
  18 0.875 1450.78 303.103
  19 0.925 1474.35 308.108
  20 0.975 1468.19 308.359
59000 20 30020
  1 0.025 1502.14 314.989
  2 0.075 1564.12 310.11
  3 0.125 1425.37 310.754
  4 0.175 1480.8 306.976
  5 0.225 1506.64 304.447
  6 0.275 1456.09 293.867
  7 0.325 1514.96 296.3
  8 0.375 1522.17 287.031
  9 0.425 1485.15 283.37
  10 0.475 1489.98 291.803
  11 0.525 1554.09 286.379
  12 0.575 1531.27 286.901
  13 0.625 1540.74 285.854
  14 0.675 1513.17 290.346
  15 0.725 1489.44 294.414
  16 0.775 1535.75 297.586
  17 0.825 1508.11 296.082
  18 0.875 1454.73 300.945
  19 0.925 1459.62 310.975
  20 0.975 1485.66 311.552
60000 20 30020
  1 0.025 1491.8 314.735
  2 0.075 1549.71 309.905
  3 0.125 1433.91 308.963
  4 0.175 1490.42 309.674
  5 0.225 1498.04 304.488
  6 0.275 1464.78 291.937
  7 0.325 1526.69 294.966
  8 0.375 1510.44 287.345
  9 0.425 1478.47 287.683
  10 0.475 1481.83 289.126
  11 0.525 1538.66 285.167
  12 0.575 1516.67 281.667
  13 0.625 1536.96 290.924
  14 0.675 1525.59 290.647
  15 0.725 1506.22 295.824
  16 0.775 1535.6 293.488
  17 0.825 1523.39 294.089
  18 0.875 1468.47 301.798
  19 0.925 1460.52 310.252
  20 0.975 1481.83 317.178
61000 20 30020
  1 0.025 1497.56 316.497
  2 0.075 1552.19 313.739
  3 0.125 1428.03 312.087
  4 0.175 1492.74 311.145
  5 0.225 1499.34 302.205
  6 0.275 1461.08 293.915
  7 0.325 1524.95 292.672
  8 0.375 1507.91 289.756
  9 0.425 1488.17 283.577
  10 0.475 1496.57 288.227
  11 0.525 1534.6 286.504
  12 0.575 1523.71 281.322
  13 0.625 1518.89 284.234
  14 0.675 1534.97 295.371
  15 0.725 1505.95 287.474
  16 0.775 1544.83 296.142
  17 0.825 1513.83 295.665
  18 0.875 1453.23 302.51
  19 0.925 1469.74 310.139
  20 0.975 1471.71 317.996
62000 20 30020
  1 0.025 1496.98 316.461
  2 0.075 1565.39 312.559
  3 0.125 1436.3 311.32
  4 0.175 1469.79 310.58
  5 0.225 1511.25 300.574
