# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020.000000000004
  10 0.475 1235.56 284.594
  11 0.525 1236.64 283.733
  12 0.575 1165.66 286.717
  13 0.625 1257.57 289.035
  14 0.675 1236.8 282.426
  15 0.725 1197.57 291.505
  16 0.775 1205.17 298.977
  17 0.825 1223.46 303.586
  18 0.875 1167.23 308.84
  19 0.925 1198.53 311.327
  20 0.975 1192.28 317.369
50000 20 24019.999999999993
  1 0.025 1200.82 320.354
  2 0.075 1179.18 319.935
  3 0.125 1183.51 305.935
  4 0.175 1150.71 304.085
  5 0.225 1182.2 305.043
  6 0.275 1203.72 300.848
  7 0.325 1232.64 293.054
  8 0.375 1160.65 289.356
  9 0.425 1217.82 287.362
  10 0.475 1240.32 284.292
  11 0.525 1238.72 284.789
  12 0.575 1170.4 287.198
  13 0.625 1246.6 285.823
  14 0.675 1241.58 284.891
  15 0.725 1203.37 289.278
  16 0.775 1202.89 294.994
  17 0.825 1199.62 305.092
  18 0.875 1167.71 305.47
  19 0.925 1202.37 312.633
  20 0.975 1195.17 318.791
51000 20 24020
  1 0.025 1190.5 327.548
  2 0.075 1190.49 316.317
  3 0.125 1179.9 306.331
  4 0.175 1158.09 304.049
  5 0.225 1181.87 302.726
  6 0.275 1196.31 302.724
  7 0.325 1225.53 292.057
  8 0.375 1162.81 290.803
  9 0.425 1225.74 282.37
  10 0.475 1231.04 285.231
  11 0.525 1245.26 288.021
  12 0.575 1170.38 286.046
  13 0.625 1239.29 283.233
  14 0.675 1233.37 288.481
  15 0.725 1213.5 291.595
  16 0.775 1202.99 296.447
  17 0.825 1209.66 299.582
  18 0.875 1175.79 305.411
  19 0.925 1190.53 312.198
  20 0.975 1196.95 321.237
52000 20 24019.999999999993
  1 0.025 1198.12 320.447
  2 0.075 1180.28 317.689
  3 0.125 1182.65 310.778
  4 0.175 1170.88 305.052
  5 0.225 1180.61 302.597
  6 0.275 1198.99 303.876
  7 0.325 1218 292.734
