# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 24020
  2 0.075 1255.06 341.506
  3 0.125 1197.89 331.946
  4 0.175 1220.14 323.828
  5 0.225 1141.66 306.317
  6 0.275 1180.49 301.929
  7 0.325 1200.19 284.888
  8 0.375 1209.57 275.855
  9 0.425 1207.68 267.937
  10 0.475 1180.37 253.835
  11 0.525 1255.67 249.181
  12 0.575 1201.85 256.494
  13 0.625 1237.76 269.183
  14 0.675 1154.19 280.88
  15 0.725 1282.45 283.542
  16 0.775 1170.81 294.348
  17 0.825 1189.88 303.881
  18 0.875 1193.17 318.818
  19 0.925 1174.16 330.677
  20 0.975 1210.53 341.563
43000 20 24020.000000000004
  1 0.025 1168.64 351.227
  2 0.075 1252.92 339.866
  3 0.125 1181.97 333.753
  4 0.175 1222.35 320.769
  5 0.225 1159.3 306.016
  6 0.275 1185.18 302.931
  7 0.325 1194.9 287.053
  8 0.375 1211.87 274.089
  9 0.425 1205.86 266.906
  10 0.475 1176.85 256.31
  11 0.525 1272.83 249.062
  12 0.575 1189.55 254.403
  13 0.625 1242.5 264.871
  14 0.675 1154.3 279.174
  15 0.725 1286.77 282.972
  16 0.775 1166.4 299.895
  17 0.825 1195.15 305.827
  18 0.875 1197.25 316.158
  19 0.925 1153.7 325.939
  20 0.975 1201.71 342.137
44000 20 24019.999999999996
  1 0.025 1151.92 346.933
  2 0.075 1255.56 339.141
  3 0.125 1214.93 331.458
  4 0.175 1211.85 319.893
  5 0.225 1154.81 306.909
  6 0.275 1179.18 297.143
  7 0.325 1199.06 286.779
  8 0.375 1210.13 273.588
  9 0.425 1198.17 264.734
  10 0.475 1184.31 255.413
  11 0.525 1268.65 250.626
  12 0.575 1188.48 253.185
  13 0.625 1238.4 262.986
  14 0.675 1145.4 275.056
  15 0.725 1288.05 287.394
  16 0.775 1160.09 293.78
  17 0.825 1190.69 305.559
  18 0.875 1190.86 315.743
  19 0.925 1160.14 326.977
  20 0.975 1229.32 335.51
45000 20 24020
  1 0.025 1148.22 342.228
  2 0.075 1252.25 338.629
  3 0.125 1193.3 331.248
  4 0.175 1215.87 317.813
  5 0.225 1127.65 307.254
  6 0.275 1174.69 298.833
  7 0.325 1189.87 282.351
  8 0.375 1211.75 280.016
  9 0.425 1194.49 264.163
  10 0.475 1204.01 256.23
  11 0.525 1266.23 248.378
  12 0.575 1199.9 256.218
  13 0.625 1237.18 265.484
  14 0.675 1159.69 273.675
  15 0.725 1288.59 283.556
  16 0.775 1173.49 294.409
  17 0.825 1194.88 308.03
  18 0.875 1202.26 316.581
  19 0.925 1158.6 330.185
  20 0.975 1227.08 339.002
46000 20 24020
  1 0.025 1149.93 350.659
  2 0.075 1261.13 337.814
  3 0.125 1208.85 331.859
  4 0.175 1227.29 317.658
  5 0.225 1128.28 310.432
  6 0.275 1172.83 296.556
  7 0.325 1192.13 285.213
  8 0.375 1212.55 279.013
  9 0.425 1199.75 261.736
  10 0.475 1186.54 255.202
  11 0.525 1264.76 251.137
  12 0.575 1198.97 255.778
  13 0.625 1238.34 263.563
  14 0.675 1148.15 273.919
  15 0.725 1278.27 283.978
  16 0.775 1169.64 294.464
  17 0.825 1194.34 303.515
  18 0.875 1189.47 319.71
  19 0.925 1172.44 327.35
  20 0.975 1226.34 346.444
47000 20 24020.000000000004
  1 0.025 1152.89 349.375
  2 0.075 1253.91 341.865
  3 0.125 1193.41 327.886
  4 0.175 1222.35 318.849
  5 0.225 1128.92 305.541
  6 0.275 1183.05 300.3
  7 0.325 1203.91 283.251
  8 0.375 1210.27 274.614
  9 0.425 1209.57 265.969
  10 0.475 1185.85 259.906
  11 0.525 1267.22 251.952
  12 0.575 1186.5 260.46
  13 0.625 1233.86 265.463
  14 0.675 1152.01 273.638
  15 0.725 1285.53 287.409
  16 0.775 1169.33 292.12
  17 0.825 1189.41 303.394
  18 0.875 1203.02 320.751
  19 0.925 1165.06 329.918
  20 0.975 1223.93 337.121
48000 20 24020.000000000007
  1 0.025 1143.6 351.543
  2 0.075 1252.76 343.588
  3 0.125 1189.81 322.491
  4 0.175 1223.15 320.944
  5 0.225 1131.13 306.18
  6 0.275 1172.96 296.047
  7 0.325 1204.2 286.792
  8 0.375 1216.43 275.248
  9 0.425 1194.63 262.776
  10 0.475 1195.91 257.617
  11 0.525 1272.43 251.365
  12 0.575 1191.55 258.085
  13 0.625 1242.74 268.605
  14 0.675 1167.94 272.566
  15 0.725 1287.27 283.612
  16 0.775 1165.74 293.557
  17 0.825 1193.65 306.158
  18 0.875 1193.81 317.068
  19 0.925 1153.89 332.053
  20 0.975 1226.4 348.243
49000 20 24020
  1 0.025 1145.41 348.78
  2 0.075 1251.54 339.023
  3 0.125 1192.01 333.18
  4 0.175 1216.26 322.147
  5 0.225 1124.57 304.284
  6 0.275 1181.87 296.868
  7 0.325 1201.69 285.915
  8 0.375 1217.04 274.489
  9 0.425 1209.25 260.538
  10 0.475 1195.93 255.996
  11 0.525 1267.7 252.697
  12 0.575 1189.71 255.882
  13 0.625 1238.76 272.459
  14 0.675 1154.01 272.724
  15 0.725 1303.87 277.741
  16 0.775 1153.43 296.677
  17 0.825 1189.3 307.951
  18 0.875 1191.8 314.866
  19 0.925 1165.86 328.578
  20 0.975 1229.99 342.583
50000 20 24019.999999999996
  1 0.025 1155.71 349.305
  2 0.075 1267.52 340.941
  3 0.125 1196.13 333.834
  4 0.175 1226.9 322.031
  5 0.225 1130.29 306.968
  6 0.275 1181.55 295.462
  7 0.325 1200.27 284.843
  8 0.375 1209.13 270.737
  9 0.425 1212.93 263.162
  10 0.475 1186.12 253.803
  11 0.525 1264.08 253.903
  12 0.575 1186.32 259.271
  13 0.625 1240.36 268.197
  14 0.675 1160.93 274.143
  15 0.725 1272.63 283.55
  16 0.775 1165.78 292.358
  17 0.825 1196.66 305.818
  18 0.875 1188.92 320.356
  19 0.925 1158.98 333.765
  20 0.975 1218.79 340.052
51000 20 24020
  1 0.025 1154.35 352.214
  2 0.075 1258.78 345.405
  3 0.125 1188.99 328.085
  4 0.175 1222.47 317.273
  5 0.225 1132.13 306.549
  6 0.275 1185.92 295.547
  7 0.325 1199.45 283.052
  8 0.375 1204.26 272.211
  9 0.425 1208.84 266.276
  10 0.475 1184.69 257.585
  11 0.525 1254.35 251.952
  12 0.575 1194.53 259.228
  13 0.625 1236.51 269.664
  14 0.675 1164.79 270.5
  15 0.725 1282.14 282.626
  16 0.775 1176.87 295.185
  17 0.825 1192.5 301.808
  18 0.875 1193.93 318.257
  19 0.925 1163.42 335.315
  20 0.975 1221.08 343.18
52000 20 24019.999999999996
  1 0.025 1169.38 349.626
  2 0.075 1249.08 343.122
  3 0.125 1188.74 330.896
  4 0.175 1225.76 321.351
  5 0.225 1132.09 308.436
  6 0.275 1188.25 296.705
  7 0.325 1215.13 281.076
  8 0.375 1214.01 272.02
  9 0.425 1197.06 266.102
  10 0.475 1192.42 257.38
  11 0.525 1261.27 256.06
  12 0.575 1198.16 261.092
  13 0.625 1228.79 266.584
  14 0.675 1162.05 275.462
  15 0.725 1282.32 280.947
  16 0.775 1168.52 292.946
  17 0.825 1186.88 304.223
  18 0.875 1196.51 317.864
  19 0.925 1157.8 331.667
  20 0.975 1205.78 345.282
53000 20 24019.999999999996
  1 0.025 1168.36 349.765
  2 0.075 1249.66 347.483
  3 0.125 1199.74 332.196
  4 0.175 1218.57 322.375
  5 0.225 1132.02 309.431
  6 0.275 1178.48 295.795
  7 0.325 1206.15 282.525
  8 0.375 1203.84 278.866
  9 0.425 1197.71 262.82
  10 0.475 1187.43 257.142
  11 0.525 1258.66 254.323
  12 0.575 1201.91 258.949
  13 0.625 1226.22 265.559
  14 0.675 1176.92 274.966
  15 0.725 1277.08 281.806
  16 0.775 1174.92 291.902
  17 0.825 1193.15 308.235
  18 0.875 1195.6 320.56
  19 0.925 1173.37 329.77
  20 0.975 1200.21 341.236
54000 20 24020
  1 0.025 1163.64 349.434
  2 0.075 1247.06 346.21
  3 0.125 1191.47 333.797
  4 0.175 1226.17 319.547
  5 0.225 1108.16 312.038
  6 0.275 1184.83 295.364
  7 0.325 1201.7 282.68
  8 0.375 1209.49 276.063
  9 0.425 1199 264.391
  10 0.475 1206.98 258.879
  11 0.525 1263.47 251.178
  12 0.575 1195.57 254.619
  13 0.625 1239.02 266.987
  14 0.675 1163.63 274.042
  15 0.725 1293.89 284.134
  16 0.775 1155.59 292.015
  17 0.825 1190.4 306.187
  18 0.875 1202.38 323.813
  19 0.925 1162.48 329.098
  20 0.975 1215.07 340.82
55000 20 24020
  1 0.025 1151.77 349.741
  2 0.075 1253.58 345.758
  3 0.125 1200.15 334.268
  4 0.175 1220.59 319.176
  5 0.225 1132.27 306.962
  6 0.275 1163.18 297.602
  7 0.325 1212.14 284.115
  8 0.375 1208.87 275.938
  9 0.425 1196.38 267.596
  10 0.475 1192.46 263.126
  11 0.525 1260.44 248.82
  12 0.575 1198.96 258.927
  13 0.625 1237.76 266.814
  14 0.675 1169.5 275.31
  15 0.725 1295.8 283.251
  16 0.775 1147.43 293.749
  17 0.825 1196.72 310.717
  18 0.875 1205.96 317.857
  19 0.925 1162.94 325.791
  20 0.975 1213.1 343.13
56000 20 24019.999999999996
  1 0.025 1166.37 351.143
  2 0.075 1245.03 339.18
  3 0.125 1210.12 334.291
  4 0.175 1222.49 324.527
  5 0.225 1121.37 306.055
  6 0.275 1181.91 291.615
  7 0.325 1210.19 283.288
  8 0.375 1197.89 273.96
  9 0.425 1199.57 268.34
  10 0.475 1197.01 259.837
  11 0.525 1253.85 249.624
  12 0.575 1197.95 256.889
  13 0.625 1229.23 264.519
  14 0.675 1170.19 279.959
  15 0.725 1289.14 285.407
  16 0.775 1156.1 295.853
  17 0.825 1186.51 305.498
  18 0.875 1200.7 316.009
  19 0.925 1170.02 329.101
  20 0.975 1214.36 340.912
57000 20 24020.000000000004
  1 0.025 1160.33 345.185
  2 0.075 1251.33 337.385
  3 0.125 1201.28 331.15
  4 0.175 1222.8 316.838
  5 0.225 1124.95 309.689
  6 0.275 1188.47 294.25
  7 0.325 1191.51 284.747
  8 0.375 1211.45 280.199
  9 0.425 1189.66 265.196
  10 0.475 1189.25 255.633
  11 0.525 1253.7 251.374
  12 0.575 1196.21 253.626
  13 0.625 1227.91 263.814
  14 0.675 1171.52 279.958
  15 0.725 1288.98 287.736
  16 0.775 1169.07 294.717
  17 0.825 1197.12 305.732
  18 0.875 1192.45 317.821
  19 0.925 1173.65 325.937
  20 0.975 1218.36 341.38
58000 20 24020
  1 0.025 1155.19 348.774
  2 0.075 1229.53 338.153
  3 0.125 1196.87 330.923
  4 0.175 1212.59 317.501
  5 0.225 1126.2 306.912
  6 0.275 1176.83 295.527
  7 0.325 1204.3 288.754
  8 0.375 1214.33 284.255
  9 0.425 1191.71 264.929
  10 0.475 1200.99 254.153
  11 0.525 1264.89 252.131
  12 0.575 1201.46 255.238
  13 0.625 1232.38 265.549
  14 0.675 1171.83 275.609
  15 0.725 1289.01 287.704
  16 0.775 1167.24 296.876
  17 0.825 1200.73 304.597
  18 0.875 1196.1 318.972
  19 0.925 1169.67 326.14
  20 0.975 1218.15 346.153
59000 20 24020.000000000004
  1 0.025 1173.27 351.557
  2 0.075 1250.53 338.98
  3 0.125 1193.39 330.613
  4 0.175 1229.93 320.25
  5 0.225 1140.13 307.769
  6 0.275 1168.65 292.509
  7 0.325 1193.26 283.87
  8 0.375 1209.11 278.922
  9 0.425 1192.47 267.48
  10 0.475 1189.13 256.925
  11 0.525 1259.05 251.307
  12 0.575 1198.77 261.1
  13 0.625 1226.57 265.762
  14 0.675 1175.62 276.942
  15 0.725 1285.64 288.529
  16 0.775 1177.95 297.002
  17 0.825 1198.31 303.709
  18 0.875 1191.85 314.784
  19 0.925 1158.49 328.777
  20 0.975 1207.88 344.326
60000 20 24020
  1 0.025 1172.64 350.488
  2 0.075 1238.15 339.575
  3 0.125 1185.14 332.007
  4 0.175 1229.03 320.868
  5 0.225 1149.19 304.452
  6 0.275 1182.16 293.795
  7 0.325 1207.06 286.474
  8 0.375 1214.52 280.668
  9 0.425 1194.42 265.014
  10 0.475 1206.27 254.268
  11 0.525 1259.17 250.33
  12 0.575 1194.63 255.514
  13 0.625 1233.41 269.93
  14 0.675 1165.16 273.685
  15 0.725 1277.31 287.904
  16 0.775 1167.82 294.912
  17 0.825 1185.83 303.727
  18 0.875 1198.55 319.805
  19 0.925 1168.96 329.511
  20 0.975 1190.58 340.807
61000 20 24020.000000000004
  1 0.025 1164.37 345
  2 0.075 1249.65 343.881
  3 0.125 1189.39 330.865
  4 0.175 1230.02 319.339
  5 0.225 1137.56 302.667
  6 0.275 1170.9 290.475
  7 0.325 1197.42 289.705
  8 0.375 1197.66 281.605
  9 0.425 1202.25 263.506
  10 0.475 1194.71 254.649
  11 0.525 1245.77 251.1
  12 0.575 1201.38 254.415
  13 0.625 1235.62 269.712
  14 0.675 1184.44 276.891
  15 0.725 1275.41 287.573
  16 0.775 1163.99 292.56
  17 0.825 1188.02 304.825
  18 0.875 1200.93 316.485
  19 0.925 1181.02 327.926
  20 0.975 1209.49 339.977
62000 20 24020
  1 0.025 1156.23 345.069
  2 0.075 1239.98 342.119
  3 0.125 1180.26 329.001
  4 0.175 1217.26 322.592
  5 0.225 1122.78 306.428
  6 0.275 1184.53 290.501
  7 0.325 1186.37 288.497
