# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32019.999999999996
  5 0.225 1601.13 310.933
  6 0.275 1598.18 298.158
  7 0.325 1642.5 295.505
  8 0.375 1604.43 287.595
  9 0.425 1595.89 287.74
  10 0.475 1647.64 277.156
  11 0.525 1613.5 272.613
  12 0.575 1485.67 279.557
  13 0.625 1624.28 286.554
  14 0.675 1606.9 287.68
  15 0.725 1631.85 293.972
  16 0.775 1587.78 300.722
  17 0.825 1606.77 306.005
  18 0.875 1602.48 311.448
  19 0.925 1645.52 311.084
  20 0.975 1618.48 323.457
44000 20 32020.000000000004
  1 0.025 1524.16 333.78
  2 0.075 1653.42 326.287
  3 0.125 1570.34 314.956
  4 0.175 1586.64 301.179
  5 0.225 1595.5 306.308
  6 0.275 1589.99 298.932
  7 0.325 1630.29 296.48
  8 0.375 1614.43 289.611
  9 0.425 1602.84 285.954
  10 0.475 1648.77 275.284
  11 0.525 1595.92 268.941
  12 0.575 1521.77 281.766
  13 0.625 1605.59 287.873
  14 0.675 1607.91 289.834
  15 0.725 1626.59 291.061
  16 0.775 1578.75 298.988
  17 0.825 1589.26 302.045
  18 0.875 1599.19 310.015
  19 0.925 1657.65 315.317
  20 0.975 1620.99 321.004
45000 20 32020
  1 0.025 1532.57 331.987
  2 0.075 1640.68 330.5
  3 0.125 1567.93 313.003
  4 0.175 1580.37 302.362
  5 0.225 1618.3 306.056
  6 0.275 1605.09 299.351
  7 0.325 1648.05 298.2
  8 0.375 1604.54 288.786
  9 0.425 1612.21 281.438
  10 0.475 1672.61 277.397
  11 0.525 1580.21 268.213
  12 0.575 1513.46 280.329
  13 0.625 1589.83 286.034
  14 0.675 1601.63 288.468
  15 0.725 1631.98 293.695
  16 0.775 1567.59 299.341
  17 0.825 1600.49 298.372
  18 0.875 1601.13 315.221
  19 0.925 1643.01 314.142
  20 0.975 1608.32 319.388
46000 20 32020.000000000004
  1 0.025 1557.16 330.111
  2 0.075 1646.14 325.315
  3 0.125 1558.13 315.389
  4 0.175 1587.43 304.233
  5 0.225 1606.79 303.737
  6 0.275 1581.9 304.076
  7 0.325 1638.44 298.634
  8 0.375 1610.8 287.878
  9 0.425 1597.77 281.992
  10 0.475 1671.31 271.353
  11 0.525 1593.97 273.128
  12 0.575 1501.11 283.079
  13 0.625 1608.21 280.61
  14 0.675 1606.1 287.649
  15 0.725 1618.38 294.185
  16 0.775 1587.54 298.29
  17 0.825 1593.74 300.987
  18 0.875 1602.24 313.724
  19 0.925 1634.35 317.597
  20 0.975 1618.49 321.524
47000 20 32020
  1 0.025 1563.38 328.003
  2 0.075 1642.12 324.026
  3 0.125 1569.08 311.916
  4 0.175 1569.6 307.301
  5 0.225 1604.37 304.242
  6 0.275 1580.9 304.62
  7 0.325 1645.72 294.535
  8 0.375 1614.05 286.809
  9 0.425 1609.12 282.299
  10 0.475 1656.57 274.817
  11 0.525 1581.67 269.425
  12 0.575 1505.79 279.33
  13 0.625 1608.6 283.072
  14 0.675 1600.82 287.277
  15 0.725 1633.87 294.295
  16 0.775 1583.17 296.665
  17 0.825 1601.97 301.187
  18 0.875 1596.98 312.936
  19 0.925 1624.1 320.899
  20 0.975 1628.12 324.57
48000 20 32020.000000000007
  1 0.025 1554.58 328.644
  2 0.075 1646.01 321.057
  3 0.125 1566.27 314.056
  4 0.175 1583.14 307.825
  5 0.225 1604.57 308.971
  6 0.275 1594.87 306.932
  7 0.325 1630.81 291.588
  8 0.375 1602.49 288.932
  9 0.425 1614.87 281.717
  10 0.475 1672.2 275.507
  11 0.525 1575.95 268.884
  12 0.575 1513.88 281.248
  13 0.625 1621.42 283.617
  14 0.675 1600.75 287.033
  15 0.725 1633.15 292.57
  16 0.775 1579.4 297.337
  17 0.825 1580.33 302.449
  18 0.875 1603.89 313.009
  19 0.925 1632.25 320.911
  20 0.975 1609.17 322.796
49000 20 32020
  1 0.025 1558.45 332.852
  2 0.075 1643.87 322.397
  3 0.125 1554.34 312.112
  4 0.175 1593.6 304.8
  5 0.225 1600.2 305.495
  6 0.275 1565.27 305.614
  7 0.325 1639.88 295.129
  8 0.375 1602.47 287.602
  9 0.425 1618.86 282.632
  10 0.475 1667.55 276.589
  11 0.525 1584.7 269.119
