# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 82020
  9 0.425 4279.84 295.995
  10 0.475 4380.62 292.624
  11 0.525 4378.75 273.544
  12 0.575 4213.54 292.279
  13 0.625 4091.88 296.51
  14 0.675 4081.58 299.661
  15 0.725 3994.3 296.695
  16 0.775 4073.4 301.562
  17 0.825 4040.54 296.195
  18 0.875 4080.29 303.339
  19 0.925 3965.16 303.849
  20 0.975 3937.05 311.1
41000 20 82020
  1 0.025 4008.91 326.803
  2 0.075 3995.37 312.591
  3 0.125 4007.18 298.223
  4 0.175 4001.51 303.256
  5 0.225 3987.38 298.646
  6 0.275 4126.25 301.228
  7 0.325 4124.73 298.678
  8 0.375 4258.6 299.159
  9 0.425 4275.19 295.777
  10 0.475 4381.36 291.027
  11 0.525 4376.77 273.66
  12 0.575 4205.44 291.426
  13 0.625 4081.86 297.277
  14 0.675 4082.31 298.355
  15 0.725 4007.87 297.952
  16 0.775 4076.8 298.722
  17 0.825 4037.92 297.467
  18 0.875 4076.42 303.101
  19 0.925 3970.03 306.827
  20 0.975 3938.1 310.923
42000 20 82020
  1 0.025 4015.05 328.342
  2 0.075 3997.13 313.167
  3 0.125 3989.21 297.479
  4 0.175 4000.32 304.157
  5 0.225 4001.74 299.032
  6 0.275 4124.54 301.675
  7 0.325 4135.08 297.953
  8 0.375 4254.73 299.318
  9 0.425 4279.37 296.961
  10 0.475 4385.92 290.094
  11 0.525 4372.18 272.515
  12 0.575 4204.87 290.996
  13 0.625 4083.49 296.74
  14 0.675 4065.56 297.451
  15 0.725 4004.34 298.649
  16 0.775 4073.55 299.611
  17 0.825 4065.47 298.502
  18 0.875 4076.67 302.929
  19 0.925 3939.6 305.916
  20 0.975 3951.18 311.795
43000 20 82020
  1 0.025 4032.49 328.399
  2 0.075 4009.96 315.285
  3 0.125 3993.29 299.013
  4 0.175 3992.93 302.366
  5 0.225 3990.34 297.408
  6 0.275 4133.52 302.964
  7 0.325 4125.21 298.476
  8 0.375 4258.32 298.099
  9 0.425 4276.09 297.593
  10 0.475 4389.92 289.233
  11 0.525 4380.11 272.842
  12 0.575 4193.84 290.093
  13 0.625 4092.5 295.128
  14 0.675 4071.08 297.654
  15 0.725 4004 300.082
  16 0.775 4052.18 299.465
  17 0.825 4063.32 296.705
  18 0.875 4074.02 304.212
  19 0.925 3953.76 306.138
  20 0.975 3933.12 313.222
44000 20 82020
  1 0.025 4029.32 329.889
  2 0.075 3996.22 314.843
  3 0.125 4004.46 299.294
  4 0.175 4017.13 302.018
  5 0.225 3970.5 297.926
  6 0.275 4137.46 301.569
  7 0.325 4103.27 298.4
  8 0.375 4262.83 298.744
  9 0.425 4285.04 296.915
  10 0.475 4387.69 288.52
  11 0.525 4371.88 272.977
  12 0.575 4205.09 289.118
  13 0.625 4087.9 294.935
  14 0.675 4069.49 296.666
  15 0.725 4005.01 299.903
  16 0.775 4071.16 301.032
  17 0.825 4041.12 296.149
  18 0.875 4061.91 305.108
  19 0.925 3962.94 306.434
  20 0.975 3949.58 313.144
45000 20 82019.99999999999
