# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 32020.000000000004
  13 0.625 1589.24 265.747
  14 0.675 1662.47 274.417
  15 0.725 1588.78 285.303
  16 0.775 1600.44 297.183
  17 0.825 1566.82 305.135
  18 0.875 1579.2 316.396
  19 0.925 1603.17 330.257
  20 0.975 1558.11 339.213
57000 20 32019.999999999996
  1 0.025 1578.49 346.121
  2 0.075 1648.87 338.055
  3 0.125 1533.6 334.667
  4 0.175 1557.45 323.672
  5 0.225 1616.09 306.959
  6 0.275 1586.57 299.389
  7 0.325 1575.7 289.754
  8 0.375 1607.78 274.241
  9 0.425 1640.85 265.826
  10 0.475 1594.03 255.228
  11 0.525 1662.63 249.689
  12 0.575 1608.36 259.726
  13 0.625 1610.31 267.783
  14 0.675 1650.62 277.104
  15 0.725 1585.87 286.73
  16 0.775 1615.05 295.904
  17 0.825 1578.19 304.343
  18 0.875 1587.82 317.205
  19 0.925 1619.01 328.486
  20 0.975 1562.71 340.665
58000 20 32020.000000000007
  1 0.025 1582.78 349.116
  2 0.075 1642.39 336.395
  3 0.125 1552.78 332.936
  4 0.175 1548.81 321.379
  5 0.225 1593.56 308.68
  6 0.275 1591.86 303.214
  7 0.325 1582.53 288.797
  8 0.375 1589.87 274.399
  9 0.425 1650.53 267.978
  10 0.475 1592.34 258.624
  11 0.525 1644.11 251.449
  12 0.575 1621.45 260.639
  13 0.625 1606.86 267.221
  14 0.675 1658.33 279.256
  15 0.725 1602.65 286.004
  16 0.775 1606.11 297.377
  17 0.825 1577.05 307.354
  18 0.875 1585.2 318.9
  19 0.925 1630.46 325.558
  20 0.975 1560.33 341.366
59000 20 32019.999999999996
  1 0.025 1575.18 346.987
  2 0.075 1649.13 336.684
  3 0.125 1560.1 332.554
  4 0.175 1558.52 321.171
  5 0.225 1596.52 312.727
  6 0.275 1591.5 301.615
  7 0.325 1587.85 287.709
  8 0.375 1616.74 274.462
  9 0.425 1652.8 274.447
  10 0.475 1583.55 256.888
  11 0.525 1636.73 250.094
  12 0.575 1620.04 257.608
  13 0.625 1593.43 268.954
  14 0.675 1632.9 279.337
  15 0.725 1594.8 283.91
  16 0.775 1617.76 296.593
  17 0.825 1573.75 303.381
  18 0.875 1586.25 317.031
  19 0.925 1639.51 329.158
  20 0.975 1552.94 337.284
60000 20 32020.000000000007
  1 0.025 1588.93 347.379
  2 0.075 1623.11 336.048
  3 0.125 1566.23 334.001
  4 0.175 1554.84 322.697
  5 0.225 1604.67 310.333
  6 0.275 1589.51 302.174
  7 0.325 1585.54 291.008
  8 0.375 1618.17 278.8
  9 0.425 1668.96 269.754
  10 0.475 1590.58 258.394
  11 0.525 1644.87 251.073
  12 0.575 1624.24 256.158
  13 0.625 1600.15 274.896
  14 0.675 1626.5 278.401
  15 0.725 1608.69 283.715
  16 0.775 1612.66 299.197
  17 0.825 1568.76 301.1
  18 0.875 1582.18 319.503
  19 0.925 1617.58 328.071
  20 0.975 1543.83 338.355
61000 20 32020
  1 0.025 1583.77 348.931
  2 0.075 1630.32 340.393
  3 0.125 1574.48 340.085
  4 0.175 1545.4 322.443
  5 0.225 1616.69 308.304
  6 0.275 1595.65 303.017
  7 0.325 1603.58 288.633
  8 0.375 1600.41 280.502
  9 0.425 1661.7 267.556
  10 0.475 1594.77 258.288
  11 0.525 1634.73 252.731
  12 0.575 1620.69 255.966
  13 0.625 1600.45 271.018
  14 0.675 1637.43 279.37
  15 0.725 1597.17 287.186
  16 0.775 1607.72 298.942
  17 0.825 1569.39 306.424
  18 0.875 1584.72 319.801
  19 0.925 1631.87 322.774
  20 0.975 1529.06 339.441
62000 20 32020
