# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 82020
  12 0.575 4149.24 259.472
  13 0.625 4139.38 267.655
  14 0.675 4061.11 279.032
  15 0.725 4134.38 289.142
  16 0.775 4055.61 297.418
  17 0.825 4077.05 308.555
  18 0.875 4112.63 315.519
  19 0.925 4076.62 326.579
  20 0.975 4123.74 336.212
56000 20 82019.99999999999
  1 0.025 4063.06 347.808
  2 0.075 4053.45 340.757
  3 0.125 4092.5 328.154
  4 0.175 4057.55 313.029
  5 0.225 4059.99 306.534
  6 0.275 4147.09 297.364
  7 0.325 4153.46 287.397
  8 0.375 4063.8 276.725
  9 0.425 4095.97 266.524
  10 0.475 4210.04 256.344
  11 0.525 4110.98 251.246
  12 0.575 4140.65 259.362
  13 0.625 4125.12 268.911
  14 0.675 4065.28 279.775
  15 0.725 4129.88 288.037
  16 0.775 4069.69 297.525
  17 0.825 4078.01 309.316
  18 0.875 4100.47 317.708
  19 0.925 4064.81 326.35
  20 0.975 4138.2 337.053
57000 20 82020
  1 0.025 4040.06 348.174
  2 0.075 4059.8 338.145
  3 0.125 4065.27 329.053
  4 0.175 4051.59 313.356
  5 0.225 4058.22 307.876
  6 0.275 4146.08 295.129
  7 0.325 4153.89 288.75
  8 0.375 4078.59 277.051
  9 0.425 4090.47 265.723
  10 0.475 4228.15 257.572
  11 0.525 4123.52 253.236
  12 0.575 4141.18 259.936
  13 0.625 4127.62 270.982
  14 0.675 4087.76 280.384
  15 0.725 4120.36 286.339
  16 0.775 4056.72 298.856
  17 0.825 4078.12 310.281
  18 0.875 4078.13 317.575
  19 0.925 4073.92 326.288
  20 0.975 4160.55 340.592
58000 20 82020
  1 0.025 4053.9 350.219
  2 0.075 4056.33 336.611
  3 0.125 4062.92 326.609
  4 0.175 4080.75 314.045
  5 0.225 4060.5 309.298
  6 0.275 4140.52 295.676
  7 0.325 4127.65 288.082
  8 0.375 4093.26 275.15
  9 0.425 4066.21 265.657
  10 0.475 4217.38 254.67
  11 0.525 4137.94 250.868
  12 0.575 4122.83 257.714
  13 0.625 4130.73 268.164
  14 0.675 4073.6 279.53
  15 0.725 4124.15 287.941
  16 0.775 4065.55 299.053
  17 0.825 4091.75 309.844
  18 0.875 4081.03 320.574
  19 0.925 4067.45 327.428
  20 0.975 4165.55 344.884
59000 20 82020
  1 0.025 4059.63 346.703
  2 0.075 4052.88 338.809
  3 0.125 4070.22 327.419
  4 0.175 4052.35 314.857
  5 0.225 4075.4 308.984
  6 0.275 4136.33 297.127
  7 0.325 4140.22 287.755
  8 0.375 4085.82 276.186
  9 0.425 4083.48 265.164
  10 0.475 4227.1 255.986
  11 0.525 4135.74 252.279
  12 0.575 4121.85 257.864
  13 0.625 4145.01 267.304
  14 0.675 4069.22 277.123
  15 0.725 4120.2 288.883
  16 0.775 4048.12 299.068
  17 0.825 4074.1 309.771
  18 0.875 4107.27 319.236
  19 0.925 4061.49 329.138
  20 0.975 4153.57 342.27
60000 20 82020
  1 0.025 4046.27 347.587
  2 0.075 4044.53 340.264
  3 0.125 4084.86 327.735
  4 0.175 4052.19 317.904
  5 0.225 4074.04 307.751
  6 0.275 4128.13 293.574
  7 0.325 4149.25 287.821
  8 0.375 4086.84 278.013
  9 0.425 4097.17 265.165
  10 0.475 4214.26 256.318
  11 0.525 4141.92 252.174
  12 0.575 4105.28 258.043
  13 0.625 4167.22 267.005
  14 0.675 4056.94 276.695
  15 0.725 4131.57 287.325
  16 0.775 4064.11 298.946
  17 0.825 4060.55 311.511
  18 0.875 4100.4 318.428
  19 0.925 4065.59 330.387
  20 0.975 4148.88 340.375
61000 20 82020
  1 0.025 4055.63 346.941
  2 0.075 4068.3 341.771
  3 0.125 4062.88 328.893
  4 0.175 4071.61 316.017
  5 0.225 4064.83 308.699
  6 0.275 4140.46 295.573
  7 0.325 4147.53 287.108
  8 0.375 4083.55 278.175
  9 0.425 4110.59 266.018
  10 0.475 4200.86 256.149
  11 0.525 4146.13 251.402
  12 0.575 4091.12 257.101
  13 0.625 4138.6 266.417
  14 0.675 4054.22 275.025
  15 0.725 4140.47 287.67
  16 0.775 4081.79 297.773
  17 0.825 4070.11 311.117
  18 0.875 4065.32 320.988
  19 0.925 4107.66 331.132
  20 0.975 4118.34 342.841
62000 20 82020
  1 0.025 4064.34 349.732
  2 0.075 4081.67 343.536
  3 0.125 4073.71 326.245
  4 0.175 4047.46 315.314
  5 0.225 4068.16 307.194
